,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
12059,"অসাধারণ 🥰
෴ 💚෴
(👁 ¿ 👁)
`•.; 👄 .•'
🌹লাইক ফলো দিলে আমিও দিবো ইনশাআল্লাহ 💗🥰🥰🥰.........ok🥰🥰🥰",0.0,0.0,0.0,0.0,0.0,0.0
12060,একজন পতিতা বাংলাদেশ আসতে কোন বাধাপরে না অথচ একটা আলেম বা কোন গুনি ব্যাক্তি আসতে শত শত বাধা সৃষ্টি করে,1.0,0.0,0.0,0.0,0.0,0.0
12061,"বাংলাদেশের বর্তমান অবস্থা কি? হত্যা, গুম, লক্ষ লক্ষ মামলা, বিরোধী দলের লোকদের গুম, ঘরছাড়া করা। এগুলো একসময়  চাওচেস্কুর মতই ইতিহাস হবে।",1.0,0.0,0.0,0.0,0.0,1.0
12062,Bhai tumi bekar  :-) are nahole bhai tumi kache ashonuh pant tah khulo nuh,1.0,0.0,0.0,0.0,0.0,0.0
12063,ইয়া কিয়া,0.0,0.0,0.0,0.0,0.0,0.0
12064,noti magi coming,1.0,1.0,1.0,0.0,1.0,0.0
12065,naoujublla😬😬😬,0.0,0.0,0.0,0.0,0.0,0.0
12066,পাগলনাকি😂😂😂😂😂😂,0.0,0.0,0.0,0.0,1.0,0.0
12067,results কি এসেছে??,0.0,0.0,0.0,0.0,0.0,0.0
12068,Mother****d,1.0,1.0,0.0,0.0,0.0,0.0
12069,পতি😳,0.0,0.0,1.0,0.0,0.0,0.0
12070,morle bujbi😡😡,0.0,0.0,0.0,0.0,0.0,0.0
12071,চলো বেবি,1.0,0.0,0.0,0.0,0.0,0.0
12072,চলে না,1.0,0.0,0.0,0.0,0.0,0.0
12073,গাই গুরু,1.0,0.0,0.0,0.0,0.0,0.0
12074,sexy🥰🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0
12075,valo bashar r ak name Priyanka🥰😌,0.0,0.0,0.0,0.0,0.0,0.0
12076,তুই কি ছোটকালে কুত্তার দুধ খাইছিলি কোনদিন?,1.0,0.0,0.0,0.0,0.0,0.0
12077,চমলক্ক 😂,1.0,0.0,0.0,0.0,0.0,0.0
12078,"চানি লিওন আপুরা কি বোরকা পরেছে ওরা তো চানি লিওন নাইট ক্লাব এর ড্রেস পরেছে, হয় তো আপনারা বুঝতে ভুল করেছেন ভাইয়ারা।",0.0,1.0,0.0,0.0,0.0,0.0
12079,স্যার যে লাফ দিয়েছেন আর আপনাকে নিচে নামার দরকার নেই ডাইরেক্ট উপরে চলে যান অন্তত মানুষ ভালো থাকবে🙄 উপরে ভালো থাকবেন স্যার🙏,1.0,0.0,0.0,0.0,1.0,0.0
12080,মাদারচোদেক্টা 😠😠,1.0,0.0,0.0,0.0,0.0,0.0
12081,অারেক হাগল অাইছে,0.0,0.0,0.0,0.0,1.0,0.0
12082,কি গান রে রে বাবা😅,0.0,0.0,0.0,0.0,1.0,0.0
12083,নায়েকা ময়ূরী 😂😂,0.0,0.0,0.0,0.0,1.0,0.0
12084,ho,0.0,0.0,0.0,0.0,0.0,0.0
12085,nice😅😅😅,0.0,0.0,0.0,0.0,0.0,0.0
12086,tui to 12 batari😏😏😏,1.0,0.0,0.0,0.0,1.0,0.0
12087,o mai got ki dekla ami😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12088,কালো জিনিসটা কি😂😂😂,1.0,0.0,0.0,0.0,0.0,0.0
12089,salay Tal na khaita khaita pagol Hoya gase😅😅😅😅😅,1.0,1.0,0.0,0.0,1.0,0.0
12090,কুন চুদমারানির পুলাই করছে হালার গরে হালা😠😠,1.0,0.0,1.0,1.0,0.0,0.0
12091,"Bhai, Bangladesh eh parents der upor diye kichu bollei beyadobi hoye Jai. My mom always tells me ,�Manush er shamne baba ma ke choto korte hoyna�  where as shey nijei amader manush er shamne embarrass kore. Mane nije jeita korbe shetai thik. My mom believes in �Manush ki bolbe..� and also has the attitude of �Manush er shathe tomar jorana� ...... Jai toh koi Jai ami ??",0.0,0.0,0.0,0.0,0.0,0.0
12092,পুরা গন্ডার,1.0,0.0,0.0,0.0,1.0,1.0
12093,এরা কারা কোথা থেকে আসে এরা 😂😂😂😂😂😂,0.0,0.0,0.0,0.0,1.0,0.0
12094,Manush atoh faltu kno hoi..normal aktah post ato baje cmnt kore ki buija...nh dekhle parle ignore krte proh..hudaw pagoler motoh aisha baje cmnt krbo,0.0,0.0,0.0,0.0,0.0,1.0
12095,আমগো দিঘি ই বেশি সুন্দর।,0.0,0.0,0.0,0.0,0.0,0.0
12096,আহারে হাজারো ছেলে মেয়েদের ক্রাশ এখন বাংলাদেশে 😳😳😳😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12097,time spend karogi...😌😌😌,0.0,0.0,0.0,0.0,0.0,0.0
12098,"অনেকে তাকে ‘কার্পেথিয়ানের কসাই’ও বলে, তবে ‘বলকানের কসাই’এর মতো এই উপাধি কিছুটা কম প্রচলিত। তার আমলে রোমানিয়ার লেবার ক্যাম্প, গুপ্তহত্যা ও প্রহসনের বিচারে কয়েক লক্ষ মানুষকে হত্যা করা হয়েছিলো।",1.0,0.0,0.0,0.0,0.0,0.0
12099,Onk balo hoycha...... choker pani ase gacha bai.,0.0,0.0,0.0,0.0,0.0,0.0
12100,Arafat তোমাকে আজ কমেন্ট বক্সে দেখা যায়না 🐸,1.0,0.0,0.0,0.0,0.0,0.0
12101,nice. 😳😳,0.0,0.0,0.0,0.0,0.0,0.0
12102,sunny Leon cholejabe akhon Dighi Leon thakbe Jony da shathe,1.0,0.0,0.0,0.0,1.0,0.0
12103,tor pram.. arr age hoise.. na..😁,0.0,0.0,0.0,0.0,0.0,0.0
12104,আমিও😔পারি না,0.0,0.0,0.0,0.0,0.0,0.0
12105,আল্লাহ বেহা মহিলার হেদায়েত দান করুন আমীন সুম্মা আমীন,0.0,0.0,0.0,0.0,0.0,0.0
12106,Mona Hoi prothombar Bangla khaisa,1.0,0.0,0.0,0.0,0.0,0.0
12107,আরে তোর সোনা টা দেখা সবাই কে,0.0,0.0,0.0,0.0,1.0,0.0
12108,মুসলমান সেলিব্রিটির গাড়ি ছিনতাই কি অতোই সহজ❓,0.0,0.0,0.0,0.0,0.0,0.0
12109,ছি ছি ছি.......,1.0,0.0,0.0,0.0,0.0,0.0
12110,soytanni,1.0,0.0,0.0,0.0,0.0,0.0
12111,এগুলোর ভিতরে শুধু চুলকায় সয়তানে গজব পড়বো তোদের উপরে,0.0,1.0,0.0,1.0,0.0,0.0
12112,o allah ki nac😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12113,valon 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12114,এইটা কুনু ফাট হল😁😁😁😁😁😁,0.0,0.0,0.0,0.0,0.0,0.0
12115,কয়টা ব্রা এত ফিতা কেনো,1.0,1.0,1.0,0.0,1.0,0.0
12116,দুই সানিলিয়ন,1.0,0.0,0.0,0.0,0.0,0.0
12117,ছোট হাতি নাসতাছে🤣,1.0,0.0,0.0,0.0,1.0,0.0
12118,ফাইজলামির সীমা রাখার দরকার,0.0,0.0,0.0,0.0,1.0,0.0
12119,দিলে তো নুনুটা খাড়া করে,1.0,0.0,0.0,0.0,0.0,0.0
12120,nine 😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12121,সরকারকেই উদ্যোগ নিতে হবে..  এই ব্যাপারে সরকারের তেমন ভুমিকা দেখছিনা,1.0,0.0,1.0,1.0,1.0,0.0
12122,একটু সাহায্যে করেন,0.0,0.0,0.0,0.0,0.0,0.0
12123,Ki khali senti status dao! Emnitei bhallagena,1.0,0.0,0.0,0.0,0.0,0.0
12124,ঠিক জেনো পুতুল,0.0,0.0,0.0,0.0,1.0,0.0
12125,ছোট টারে সেই লাগছে👌,1.0,0.0,0.0,0.0,0.0,0.0
12126,এই মাগি কে আনছে🖕,1.0,0.0,0.0,1.0,0.0,1.0
12127,Shala rape niya toh kono motivational video banas nai banaichos 18+ video ar ekhn assho boyan dite . Valo kichu video baniye parle young der kichu sikhan nahole ei vondami gula bad den . Lojja howa uchit,1.0,1.0,1.0,0.0,1.0,0.0
12128,কমেন্ট পড়তে আসা অবুঝ আমি,0.0,0.0,0.0,0.0,0.0,0.0
12129,Salman bhaiya tumi chalaiya jaw eirokom video aro chai jano tomare manus basi basi juta mare r Facebook kitipokher kache anurod roilo jate juta react chalu kore or post e juta react chara kono react dite mone chay na????,0.0,0.0,0.0,0.0,0.0,0.0
12130,এটা ছেলে মেয়ে সেজেছে,1.0,0.0,0.0,0.0,1.0,0.0
12131,udvot,0.0,0.0,0.0,0.0,0.0,0.0
12132,vai ha ha react deoar babosta nai ekhane 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12133,Duniyai kicu holei victim blame beshi hoi...cele hok ba mey.... :(,1.0,0.0,0.0,0.0,0.0,0.0
12134,wow....so funny....onick moja paice,0.0,0.0,0.0,0.0,0.0,0.0
12135,tui akta madarchod panjabi pore vondami,1.0,0.0,0.0,0.0,1.0,0.0
12136,sanir moto howyar iessa ase mone hoi digir,0.0,0.0,0.0,0.0,0.0,0.0
12137,Tumi akbare lengta hoiye video koro okk,1.0,1.0,1.0,0.0,0.0,0.0
12138,দুদু,1.0,0.0,0.0,0.0,0.0,0.0
12139,এগোলা ছাড়া কী ভিডিও করা যায় না?,1.0,0.0,0.0,0.0,0.0,0.0
12140,wow😳😳😳,0.0,0.0,0.0,0.0,0.0,0.0
12141,চুদা চুদি খেলবেন,0.0,1.0,1.0,0.0,0.0,0.0
12142,"red black white, nice combination",0.0,0.0,0.0,0.0,0.0,0.0
12143,আল্লাহ গো 😂😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12144,জনি ভাই তাকলে নাচ চারা অন্য কিছু ও দেখা জাইতো,1.0,0.0,1.0,0.0,0.0,0.0
12145,ডেরাম😁😁😁😁,0.0,0.0,0.0,0.0,1.0,0.0
12146,"বাচ্চা দুইটার জন্য ভিষন খারাপ লাগছে।  আমারও ছোট্টো দুইটা বাচ্চা। ১০ / ১৫ মিনিট না দেখলে অস্হির হয়ে যায়। এখন এই বাচ্চা দুইটার কি হবে! কেমন করে ওরা বেচেঁ থাকবে? মা/ বাবার মত কে এদের আদর করে খাওয়াবে, ঘুম পারাবে? আল্লাহ্ কিছু একটা করো।",1.0,0.0,0.0,0.0,0.0,0.0
12147,গাঞ্জুটি মেয়ে 😂,1.0,0.0,0.0,0.0,1.0,0.0
12148,পাশে থাকলে☘️পাশে☘️পাবেন☘️লাইক☘️দিলে☘️লাইক☘️পাবেন☘️ফলো দিলে☘️ফলো☘️ব্যাগ☘️পাবেন☘️কথা দিলাম🥀,0.0,0.0,0.0,0.0,0.0,0.0
12149,por,,0.0,0.0,0.0,0.0,0.0
12150,ঠিক বলছেন,0.0,0.0,0.0,0.0,0.0,0.0
12151,"একটা বেশ্যার সাথে দেখা করে এতো খুশি তারাই হয়,যারা বেশ্যামি করতে ভালোবাসে",1.0,0.0,0.0,0.0,0.0,1.0
12152,so in ls,0.0,0.0,0.0,0.0,0.0,0.0
12153,নাইস 🥰🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0
12154,so fane,0.0,0.0,0.0,0.0,0.0,0.0
12155,আমি পাগল হয়ে গেছে,1.0,0.0,0.0,0.0,0.0,1.0
12156,খুলবা নাকি ডাব ত অনেক বড় কনডম আনমু ডুকানির লাইগা চুদমু তরে,0.0,1.0,1.0,0.0,0.0,0.0
12157,tui jodi akbr mati te poroc akdom to fute jabi atto lafac kn,1.0,0.0,0.0,0.0,1.0,0.0
12158,আমাদের বরিশালে আও,0.0,0.0,0.0,0.0,0.0,0.0
12159,thik ase vai,0.0,0.0,0.0,0.0,0.0,0.0
12160,"এই নিষ্পাপ নিরীহ মা কে যারা গণপিটুনি দিয়ে হত্যা করল ,এই হত্যার দায় কার ।আল্লাহ এই নিষ্পাপ নিরীহ মা কে ,বেহেস্ত নসিব করুক।আমিন ছুম্মা আমিন।",1.0,1.0,0.0,0.0,0.0,0.0
12161,নাচ দেখব,0.0,0.0,1.0,0.0,0.0,0.0
12162,keu jate hat na dey...??,0.0,0.0,0.0,0.0,0.0,0.0
12163,ইন্ডিয়ার বেরস😳,0.0,0.0,0.0,0.0,0.0,0.0
12164,xxxop😏💋💋💋💋💋,1.0,0.0,0.0,0.0,0.0,0.0
12165,দিলেন কভিড টেস্ট দেখাইলেন স্তন বাহ,1.0,0.0,0.0,0.0,0.0,0.0
12166,কম হইছে আরো দুইটা দরকার ছিলো,1.0,0.0,0.0,0.0,1.0,0.0
12167,পাচা উচো,1.0,0.0,1.0,0.0,0.0,0.0
12168,কি জিনিস,1.0,1.0,0.0,0.0,0.0,0.0
12169,এইটা আসলো কীভাবে এখানে,0.0,0.0,0.0,0.0,0.0,0.0
12170,নাচবি তো বোরকা খুলে নাচ ভেযাদপ মেযে,1.0,0.0,1.0,0.0,0.0,0.0
12171,একজন পতিতা নিয়ে তোরাতো মরে গেলি শালার আবাল,1.0,0.0,0.0,0.0,0.0,0.0
12172,pik tulbe dighi😂😂 sunny r st atttide dekano ucit dighi jmn dekai,0.0,0.0,0.0,0.0,0.0,0.0
12173,নষ্টা,1.0,0.0,1.0,0.0,1.0,0.0
12174,আমি অভিনয় করতে চাই তুমার সাথে,1.0,0.0,0.0,0.0,0.0,0.0
12175,এই আবালের বাচচা,0.0,0.0,0.0,0.0,1.0,0.0
12176,জনি সিং আসে নাই,1.0,0.0,0.0,0.0,0.0,0.0
12177,ছামা লিগের ছামা,0.0,0.0,1.0,0.0,0.0,0.0
12178,Aei pager prottek ta post amer vison pochonder. Khub valo chilo,0.0,0.0,0.0,0.0,0.0,0.0
12179,তুমি আমার বা**,1.0,0.0,0.0,0.0,0.0,0.0
12180,hasa ni?,0.0,0.0,0.0,0.0,0.0,0.0
12181,Knkirpola khelar dingulatei tor kufa pic na dile hoyna mdrcd,1.0,1.0,1.0,0.0,1.0,0.0
12182,valo 😂,0.0,0.0,0.0,0.0,0.0,0.0
12183,Tupi poira eigula korara mane ki 😡😡😡,0.0,0.0,0.0,0.0,0.0,0.0
12184,"এটা দিঘির আঙ্কেল না?কোন লেবেলের অশিক্ষিত হলে এরকম মিম বানায়,ছোটলোক কোথাকার,মানুষকে সম্মান করতে শিখেন",1.0,0.0,0.0,0.0,1.0,0.0
12185,"Akjon popular hola ,kicu jelous people ata tolerate korta para na ...  Kono na Kono khut bar korar try Kora ..   Ai jonnoi bola .. Bangladesher manush gunir kodor korta Jana na",0.0,0.0,0.0,0.0,0.0,0.0
12186,দিঘী পারে শুধু ভাব নিতে। 😏😏কেমন একটা ভাব নিয়া দাড়াইয়া আছে যেন ও অনেক বড় নাইকা🥺🥺,0.0,0.0,0.0,0.0,0.0,0.0
12187,এটা কি দুদ না লাও,0.0,1.0,0.0,0.0,1.0,0.0
12188,জাওরা,1.0,0.0,0.0,0.0,1.0,0.0
12189,দুদ দেখা মাগী,1.0,0.0,0.0,0.0,0.0,0.0
12190,60% copy kora??????,0.0,0.0,0.0,0.0,0.0,0.0
12191,উফফ ☺,0.0,0.0,0.0,0.0,0.0,0.0
12192,Wow dighi leon,0.0,0.0,0.0,0.0,0.0,0.0
12193,ভাবা যায় এগুলা,1.0,0.0,0.0,0.0,0.0,0.0
12194,Apnr moto jara nas gan kore video upload dey..r apndr jownota vora nas gan gola dake manush ra ai karap kaje lipto hy..,0.0,0.0,0.0,0.0,0.0,0.0
12195,"ট্রেনিং নিচ্ছে,,কিভাবে,,,,,, ভিডিও করা যায়",0.0,0.0,0.0,0.0,1.0,0.0
12196,উলেলে হিজ্রাটা লজ্জা পেয়েছে,1.0,1.0,1.0,0.0,0.0,0.0
12197,"আ হা কি আনন্দ,, ঈদে বাড়িতে যাবো।✌✌",1.0,0.0,0.0,0.0,0.0,0.0
12198,আসলেই কি বলবো গালটা অনেক বড় দুই এক সাথে নিতেই পারবে কিন্তু একটা কথা আসলে তুই চোদার লোক😳😳😳😳 🍆🍆🍆🍆🍆🍆🍆,1.0,0.0,0.0,0.0,0.0,0.0
12199,জোস টপিক,0.0,0.0,0.0,0.0,0.0,0.0
12200,চমলক্ক পুরাই😳😳😳,1.0,0.0,0.0,0.0,0.0,0.0
12201,অামি কিছু জানি না ভাই। অামার কাছে হানিমুন করার জন্য ধার চাইছে তাই দিছিলাম।,0.0,0.0,0.0,0.0,0.0,0.0
12202,pat goya😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12203,nel putul,0.0,0.0,0.0,0.0,0.0,0.0
12204,আল্লাহ সহ্য করবে না,0.0,0.0,0.0,0.0,0.0,0.0
12205,আপন ইচ্ছায় কোনো মেয়ে ছেলে আপুসে যদি ঐ কাজে লিপ্ত হয়। তাহলে সে টা কে ধর্ষণ বলা যাবে না,1.0,0.0,0.0,0.0,0.0,0.0
12206,"নাইছ,,",0.0,0.0,0.0,0.0,0.0,0.0
12207,জাই হোক এইরকম কিছু প্রাণী আছে বলে এমন বিনোদন পাই 😂,0.0,0.0,0.0,0.0,1.0,0.0
12208,তোর উপ্রে ঠাডা পড়ছে 🙄,1.0,1.0,0.0,1.0,0.0,0.0
12209,ami behush,0.0,0.0,0.0,0.0,0.0,0.0
12210,"টিকটকে সবচেয়ে সেরা ভিডিও দেখুন!
➡ @faizgo313",1.0,0.0,0.0,0.0,0.0,0.0
12211,tor heda sala,1.0,0.0,0.0,0.0,0.0,0.0
12212,পুরো ভিডিওটি দেখছি লাস্টে যে বাস টাই না দিল,0.0,0.0,0.0,0.0,0.0,0.0
12213,আমি বন্য অধিদপ্তর কে অনুরোধ করছি যত তাড়াতাড়ি সম্ভব এই বন্য হাতিটিকে বনে নিয়ে যান 😂😂😂😂😂😂,0.0,0.0,0.0,0.0,1.0,1.0
12214,পাঠা,1.0,0.0,1.0,0.0,0.0,0.0
12215,"sincerely,sunny for you...
😎🤓😍",0.0,0.0,0.0,0.0,0.0,0.0
12216,ai vabai nijadar paya nijara kural marsa bortoman shorkar ja mohila isposto shorkarar biruddha deshar bodnam korlo tar biruddha babostha na nita shorkarar onurodh jonogon kintu atoi boka non manonio prodhan montri kon shorta apni taka basassan taka saport korsan nijar khoti korsan,1.0,0.0,0.0,0.0,1.0,0.0
12217,sxxx,1.0,0.0,0.0,0.0,0.0,0.0
12218,প্রতিবন্ধী একটা 🤬🤬🤬🤬,1.0,1.0,0.0,0.0,0.0,1.0
12219,নাওজু বিলা😤😤😤😤😤😤😤,0.0,0.0,0.0,0.0,0.0,0.0
12220,sala abal 😬😬😬😬,0.0,0.0,0.0,0.0,1.0,0.0
12221,right এভাবে ইসলাম ও ইসলামি পোশাক কে অপমান করা হচ্ছে 😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0
12222,পুরাই হাতি,1.0,0.0,0.0,0.0,1.0,1.0
12223,আবাল,0.0,0.0,0.0,0.0,0.0,0.0
12224,আমিন বাজারের মানুষ সহ ডুবে যাওয়া ট্যাক্সি টা এখনও নিখোজ! ৭দিন পার হয়ে গেল!👤 কি বুজলা?!?,1.0,0.0,0.0,0.0,0.0,0.0
